entrez_id,symbol,Annotated_drug_processing,Disease_gene_Menche,Disease_gene_New,Drug_target,neighbors,nb_disease_genes_2015,nb_disease_gene_New,nb_drug_target,Palliative_target,zscore,Transcription_factor
1121,CHM,No,Yes,No,No,28,2,7,6,No,0.120014384,No
8934,RAB29,No,Yes,No,No,21,12,11,5,No,0.157910403,No
5685,PSMA4,No,No,Yes,Yes,67,15,20,25,No,1.513536051,No
354,KLK3,No,Yes,Yes,Yes,26,9,15,10,Yes,1.393843354,No
3486,IGFBP3,No,No,No,Yes,39,16,29,23,No,3.465947812,No
64965,MRPS9,No,No,No,No,95,12,28,11,No,-0.718387934,No
57462,MYORG,No,No,No,No,12,3,2,1,No,-0.752577076,No
6218,RPS17,No,Yes,Yes,Yes,68,10,18,23,No,1.248547878,No
951,CD37,No,No,No,No,15,6,8,5,No,1.022789193,No
2012,EMP1,No,No,No,No,65,10,21,10,No,-0.471596287,No
3566,IL4R,No,No,Yes,Yes,53,21,30,20,No,1.568303155,No
79956,ERMP1,No,No,No,No,60,10,22,12,No,-0.056736699,Yes
8715,NOL4,No,No,Yes,No,16,1,3,4,No,0.233998521,No
84957,RELT,No,No,Yes,No,17,3,5,4,No,0.223649674,No
23464,GCAT,Yes,No,No,Yes,7,1,2,3,No,1.161112704,No
7468,NSD2,No,Yes,Yes,No,67,14,22,12,No,-0.208887073,No
23283,CSTF2T,No,No,No,No,49,11,18,3,No,-1.092997096,No
116447,TOP1MT,No,No,No,Yes,12,5,6,4,No,1.02653447,No
10038,PARP2,No,No,Yes,Yes,112,15,26,13,No,-0.797438234,No
54925,ZSCAN32,No,No,No,No,39,2,10,3,No,-1.052162729,Yes
6738,RO60,No,No,No,No,11,1,3,1,No,-0.809650561,No
79447,PAGR1,No,No,No,No,20,6,10,4,No,-0.197918975,No
987,LRBA,No,No,Yes,No,26,12,13,10,No,1.393843354,No
64083,GOLPH3,No,No,No,No,29,3,11,3,No,-0.855279588,No
386724,AMIGO3,No,No,No,No,14,2,1,1,No,-0.884150635,No
28966,SNX24,No,No,No,No,20,5,8,6,No,0.527374163,No
54874,FNBP1L,No,No,No,No,21,4,6,5,No,0.157910403,No
85453,TSPYL5,No,Yes,No,No,3,0,0,0,No,-0.810083342,No
3187,HNRNPH1,No,No,Yes,Yes,112,23,33,23,No,0.065727282,No
5695,PSMB7,No,No,No,Yes,65,10,19,22,No,1.237641017,No
7337,UBE3A,No,Yes,Yes,No,188,40,62,57,No,0.752256403,Yes
6548,SLC9A1,No,No,Yes,Yes,58,14,25,22,No,1.407202147,No
6875,TAF4B,No,No,Yes,No,13,6,7,2,No,-0.471352218,Yes
85294,KRTAP2-4,No,No,No,No,97,13,18,6,No,-1.13380668,No
84668,FAM126A,No,No,Yes,No,17,3,5,2,No,-0.688043263,No
387082,SUMO4,No,No,Yes,No,42,11,20,30,No,4.00730905,No
7113,TMPRSS2,No,No,No,No,64,14,20,5,No,-1.239272782,No
64184,EDDM3B,No,No,No,No,22,3,8,5,No,0.134647402,No
7074,TIAM1,No,Yes,Yes,No,34,10,23,16,No,2.443056727,No
114876,OSBPL1A,No,No,Yes,No,23,7,8,4,No,-0.309771558,No
3305,HSPA1L,No,Yes,Yes,No,67,14,17,22,No,1.116053792,No
6666,SOX12,No,No,No,No,8,3,4,3,No,0.763748609,Yes
497661,C18orf32,No,No,No,No,3,0,0,3,No,2.999497778,No
7360,UGP2,No,No,No,No,26,4,7,7,No,0.504797323,No
6515,SLC2A3,No,No,Yes,Yes,10,4,5,2,No,-0.048479306,No
79934,COQ8B,No,Yes,Yes,Yes,15,3,5,4,No,0.523017201,No
1954,MEGF8,No,No,No,No,13,4,7,1,No,-0.938754558,No
55033,FKBP14,No,No,No,No,27,5,12,4,No,-0.474576045,No
54978,SLC35F6,No,No,No,No,43,15,16,12,No,0.656916172,No
23244,PDS5A,No,No,No,No,54,8,15,13,No,0.363681127,No
5191,PEX7,No,Yes,Yes,No,30,11,11,5,No,-0.296000161,No
26227,PHGDH,Yes,No,Yes,Yes,63,15,16,17,No,0.64269978,No
185,AGTR1,No,Yes,Yes,Yes,92,21,35,24,No,0.605532257,No
51225,ABI3,No,No,No,No,80,10,19,8,No,-0.973821004,No
81848,SPRY4,No,Yes,Yes,No,29,10,11,6,No,-0.0645235,No
100132341,CLUHP3,No,No,No,No,35,8,11,1,No,-1.391077971,No
55,ACP3,No,No,No,Yes,20,5,7,4,No,-0.197918975,No
594855,CPLX3,No,No,No,No,19,3,3,4,No,-0.044608889,No
79027,ZNF655,No,No,No,No,160,19,28,12,No,-1.132215701,Yes
55031,USP47,No,No,No,No,68,6,21,10,No,-0.473875246,No
1388,ATF6B,No,No,No,No,23,5,11,2,No,-0.965454688,Yes
90624,LYRM7,No,No,No,No,12,2,4,4,No,1.02653447,No
8428,STK24,No,No,No,Yes,76,16,27,15,No,-0.143469467,No
132320,SCLT1,No,No,Yes,No,26,6,14,6,No,0.208448646,No
29101,SSU72,No,No,No,No,30,4,10,8,No,0.522281276,No
11232,POLG2,No,Yes,Yes,No,25,10,14,3,No,-0.79493965,No
23431,AP4E1,No,Yes,Yes,No,16,6,12,4,No,0.233998521,No
84261,FBXW9,No,No,No,No,12,5,5,4,No,1.02653447,No
51094,ADIPOR1,No,No,No,No,23,3,7,6,No,0.345911573,No
84433,CARD11,No,No,Yes,No,34,12,22,18,No,2.966774423,No
102724428,SIK1B,No,No,No,No,6,1,2,0,No,-1.127939856,No
9276,COPB2,No,No,Yes,No,35,10,13,7,No,-0.008115974,No
84955,NUDCD1,No,No,No,No,29,6,11,4,No,-0.591694225,No
10486,CAP2,No,No,No,No,23,5,10,7,No,0.673753138,No
115948,CCDC151,No,No,Yes,No,35,1,6,1,No,-1.391077971,No
7010,TEK,No,No,Yes,Yes,40,7,19,7,No,-0.285009496,No
23334,SZT2,No,No,Yes,No,18,3,8,0,No,-1.57745827,No
4070,TACSTD2,No,No,No,No,13,2,4,3,No,-0.003949879,No
2831,NPBWR1,No,No,No,No,5,1,1,0,No,-1.008786655,No
51018,RRP15,No,No,No,No,12,3,6,2,No,-0.159539894,No
64168,NECAB1,No,No,No,No,29,3,9,2,No,-1.11886495,No
9021,SOCS3,No,No,No,No,94,37,57,42,No,2.472019408,No
102725072,LOC102725072,No,No,No,No,24,3,7,0,No,-1.729192203,No
1600,DAB1,No,No,Yes,No,79,18,27,13,No,-0.277832586,No
87178,PNPT1,No,No,Yes,No,28,5,9,2,No,-0.934995786,No
115361,GBP4,No,No,No,No,1,0,1,0,No,-0.520170265,No
10412,NSA2,No,No,No,No,49,6,11,7,No,-0.395378231,No
55771,PRR11,No,No,No,No,71,6,17,10,No,-0.497508254,No
3040,HBA2,No,Yes,Yes,No,58,18,20,12,No,-0.070147539,No
1537,CYC1,Yes,No,No,Yes,29,10,8,14,No,2.044159399,No
253143,PRR14L,No,No,No,No,16,3,7,7,No,1.594656587,No
51433,ANAPC5,No,No,No,No,56,8,13,6,No,-0.784202497,No
57190,SELENON,No,Yes,Yes,No,17,2,10,6,No,1.13534261,No
445582,POTEE,No,No,No,No,48,15,19,25,No,2.718780344,No
79870,BAALC,No,No,No,No,15,4,5,4,No,0.523017201,No
7483,WNT9A,No,No,No,No,2,0,0,0,No,-0.732073624,No
348235,SKA2,No,No,Yes,No,18,0,6,2,No,-0.771136663,No
55917,CTTNBP2NL,No,No,No,No,31,2,12,8,No,0.51873479,No
4967,OGDH,No,No,No,Yes,30,5,10,10,No,1.067802234,No
51604,PIGT,No,No,No,No,30,4,12,1,No,-1.387042077,No
11274,USP18,No,No,No,No,36,6,7,10,No,0.562780419,No
85235,H2AC12,No,No,No,No,54,15,19,4,No,-1.185118624,No
2549,GAB1,No,No,Yes,No,76,20,37,33,No,1.866821265,No
6830,SUPT6H,No,No,No,No,59,12,21,12,No,-0.056736699,Yes
3796,KIF2A,No,No,No,No,61,14,21,10,No,-0.291142245,No
23247,KIAA0556,No,No,Yes,No,7,0,1,0,No,-1.153679204,No
55630,SLC39A4,No,No,No,No,71,14,25,7,No,-0.886722685,No
3839,KPNA3,No,No,No,No,89,19,34,16,No,-0.30703508,No
64802,NMNAT1,No,No,Yes,No,45,4,10,10,No,0.243240109,No
1832,DSP,No,Yes,Yes,Yes,58,20,30,24,No,1.702672085,Yes
78992,YIPF2,No,No,No,No,28,3,5,2,No,-0.934995786,No
130872,AHSA2P,No,No,No,No,4,0,0,1,No,0.132057799,No
6671,SP4,No,No,Yes,No,40,5,9,1,No,-1.585471984,Yes
3754,KCNF1,No,No,No,No,13,2,6,5,No,0.9308548,No
169522,KCNV2,No,Yes,Yes,No,7,1,3,4,No,1.932710006,No
91978,TPGS1,No,No,No,No,8,1,3,1,No,-0.572811457,No
51233,DRICH1,No,No,No,No,8,2,2,3,No,0.763748609,No
285346,ZNF852,No,No,No,No,4,0,1,0,No,-0.934308929,Yes
81627,TRMT1L,No,No,No,No,21,6,8,6,No,0.534343283,Yes
5534,PPP3R1,No,No,Yes,Yes,43,10,16,16,No,1.416722828,No
3142,HLX,No,No,No,No,33,1,7,4,No,-0.756994018,Yes
1610,DAO,Yes,No,Yes,Yes,5,1,1,3,No,1.910486727,No
4831,NME2,No,No,No,Yes,35,9,16,17,No,2.296820687,Yes
1277,COL1A1,No,Yes,Yes,Yes,75,30,41,26,No,1.085041536,No
5549,PRELP,No,No,No,No,11,3,4,5,No,1.339648063,No
4709,NDUFB3,No,No,Yes,Yes,25,4,5,16,No,3.556308959,No
161882,ZFPM1,No,No,Yes,No,12,2,4,1,No,-0.752577076,Yes
91647,ATPAF2,No,No,No,No,93,12,24,7,No,-1.157261163,No
337972,KRTAP19-5,No,No,No,No,99,13,24,6,No,-1.13380668,No
1739,DLG1,No,No,Yes,No,130,30,62,45,No,1.527732246,No
3235,HOXD9,No,No,No,No,11,3,8,1,No,-0.809650561,Yes
6867,TACC1,No,No,Yes,No,46,8,21,7,No,-0.402157059,No
126353,MISP,No,No,No,No,99,19,29,17,No,-0.21988544,No
8543,LMO4,No,No,No,No,142,33,45,15,No,-1.028663599,Yes
8864,PER2,Yes,Yes,No,No,23,5,10,4,No,-0.309771558,Yes
54842,MFSD6,No,No,No,No,40,8,12,9,No,0.148478001,No
6431,SRSF6,No,No,No,No,44,9,14,10,No,0.243240109,Yes
10262,SF3B4,No,No,No,No,109,15,30,21,No,-0.023981904,No
200558,APLF,No,No,No,No,41,9,12,9,No,-0.003250061,No
826,CAPNS1,No,No,No,Yes,30,11,13,8,No,0.522281276,No
56949,XAB2,No,No,No,No,59,14,19,4,No,-1.388157895,Yes
5093,PCBP1,No,No,No,No,100,24,33,26,No,0.507826191,Yes
1282,COL4A1,No,Yes,Yes,No,22,8,10,7,No,0.888128821,No
8717,TRADD,No,No,No,No,47,23,29,10,No,0.062225606,No
7272,TTK,No,No,No,Yes,63,18,21,16,No,0.485868733,No
5308,PITX2,No,Yes,Yes,No,81,15,27,6,No,-1.208581425,Yes
836,CASP3,No,No,No,Yes,144,41,64,56,No,1.640318834,No
1852,DUSP9,No,Yes,No,No,37,6,11,6,No,-0.390739219,No
54536,EXOC6,No,Yes,Yes,No,41,9,17,11,No,0.393257386,No
79980,DSN1,No,No,No,No,37,9,10,4,No,-0.896206124,No
8328,GFI1B,No,No,Yes,No,76,19,32,8,No,-0.925249196,Yes
84134,TOMM40L,No,No,No,No,10,1,3,1,No,-0.640212018,No
83637,ZMIZ2,No,No,Yes,No,38,9,12,6,No,-0.678078373,Yes
100532736,MICOS10-NBL1,No,No,No,No,13,2,4,1,No,-0.938754558,No
3431,SP110,No,Yes,Yes,No,25,10,12,5,No,-0.125516787,Yes
29799,YPEL1,No,No,No,No,42,7,12,2,No,-1.227390804,No
26355,FAM162A,No,No,No,No,19,2,5,5,No,0.36727985,No
57614,RELCH,No,No,No,No,6,3,2,2,No,0.512211067,No
5469,MED1,No,No,No,Yes,103,25,48,34,No,1.245899012,Yes
84085,FBXO30,No,No,No,No,16,4,9,1,No,-1.126659545,No
285093,RTP5,No,No,No,No,54,12,14,6,No,-0.840940902,No
64782,AEN,No,No,No,No,43,8,8,1,No,-1.432552134,No
2357,FPR1,No,No,No,Yes,8,2,3,5,No,2.100308676,No
1158,CKM,Yes,No,No,Yes,23,4,5,7,No,0.673753138,No
91833,WDR20,No,No,No,No,33,12,16,8,No,0.258339228,No
10813,UTP14A,No,No,No,No,86,14,21,22,No,0.512483874,No
29974,A1CF,No,No,No,No,32,6,6,1,No,-1.44968255,No
150221,RIMBP3C,No,Yes,No,No,28,7,11,5,No,-0.143738158,No
10107,TRIM10,No,No,Yes,No,32,1,4,5,No,-0.378456949,Yes
4118,MAL,No,No,Yes,No,88,21,27,19,No,0.025825381,No
9933,PUM3,No,No,No,No,89,10,18,15,No,-0.417988567,No
26548,ITGB1BP2,No,No,No,No,24,5,6,9,No,1.418656741,No
10023,FRAT1,No,No,No,No,48,10,22,7,No,-0.469085341,No
286257,PAXX,No,No,No,No,6,1,2,0,No,-1.127939856,No
134701,RIPPLY2,No,No,No,No,21,3,5,1,No,-1.347821116,No
8851,CDK5R1,No,No,No,Yes,60,11,21,12,No,-0.056736699,No
2826,CCR10,No,No,No,No,19,5,9,7,No,1.191057328,No
10563,CXCL13,No,No,No,No,8,1,3,2,No,0.095468576,No
57569,ARHGAP20,No,Yes,Yes,No,2,0,2,2,No,2.495705535,No
65059,RAPH1,No,No,No,No,13,3,7,1,No,-0.938754558,No
9247,GCM2,No,Yes,Yes,No,38,10,14,0,No,-2.02329837,Yes
51256,TBC1D7,No,No,No,No,39,8,11,7,No,-0.148540621,No
221711,SYCP2L,No,No,Yes,No,4,2,3,2,No,1.198424527,No
3953,LEPR,No,No,Yes,Yes,26,8,10,9,No,1.097494677,No
5411,PNN,No,No,No,No,120,22,42,22,No,-0.227066947,Yes
222194,RSBN1L,No,No,No,No,18,1,1,2,No,-0.771136663,No
10907,TXNL4A,No,No,Yes,No,35,8,10,7,No,-0.008115974,No
8698,S1PR4,No,No,No,No,7,3,5,2,No,0.389515401,No
10672,GNA13,No,No,No,No,51,10,20,19,No,1.415558527,No
79930,DOK3,No,No,No,No,43,10,14,9,No,0.087061179,No
820,CAMP,No,No,No,No,19,6,7,15,No,4.486167238,No
8448,DOC2A,No,No,No,No,10,1,5,1,No,-0.640212018,No
90827,ZNF479,No,No,No,No,7,0,2,0,No,-1.153679204,Yes
1838,DTNB,No,No,Yes,No,72,16,24,5,No,-1.146198973,No
2912,GRM2,No,No,No,Yes,28,6,9,3,No,-0.671243243,No
3848,KRT1,No,Yes,Yes,Yes,63,20,20,17,No,0.64269978,No
353,APRT,Yes,No,Yes,Yes,18,11,13,9,No,2.050988958,No
93100,NAPRT,No,No,No,No,10,2,4,1,No,-0.640212018,No
64897,C12orf43,No,No,Yes,No,16,2,8,3,No,-0.219554168,No
340205,TREML1,No,No,No,No,3,1,1,1,No,0.459777032,No
5494,PPM1A,No,No,No,No,78,25,37,24,No,1.192800051,No
51179,HAO2,Yes,No,No,No,28,9,10,6,No,0.120014384,No
6198,RPS6KB1,No,No,Yes,No,123,27,53,49,No,2.033795647,No
5170,PDPK1,No,No,No,Yes,162,36,74,52,Yes,1.325646993,No
127281,PRXL2B,No,Yes,No,No,9,2,2,5,No,1.888414366,No
1660,DHX9,No,No,No,No,162,35,57,32,No,-0.066896707,No
3632,INPP5A,No,No,Yes,No,15,1,1,3,No,0.023245209,No
9812,DELE1,No,No,No,No,5,2,2,2,No,0.9373956,No
55274,PHF10,No,No,No,No,32,9,11,3,No,-0.91406975,Yes
23435,TARDBP,No,Yes,Yes,No,73,18,28,19,No,0.67013504,Yes
3912,LAMB1,No,No,Yes,Yes,42,14,25,12,No,0.642144858,No
10120,ACTR1B,No,No,No,No,83,25,35,31,No,1.45932908,No
3880,KRT19,No,No,No,No,94,34,40,13,No,-0.53509878,No
1164,CKS2,No,No,No,No,31,8,9,9,No,0.801960907,No
51341,ZBTB7A,No,No,No,No,248,42,79,50,No,-0.17552251,Yes
57467,HHATL,No,No,No,No,22,4,8,7,No,0.888128821,No
408263,FNDC9,No,No,No,No,94,22,28,5,No,-1.364648624,No
10755,GIPC1,No,No,No,No,37,17,24,14,No,1.631128399,No
117246,FTSJ3,No,No,No,No,77,12,23,10,No,-0.678914215,No
3064,HTT,No,Yes,Yes,Yes,294,57,100,61,No,0.285483421,Yes
11171,STRAP,No,No,No,No,64,19,23,19,No,0.956361874,No
55323,LARP6,No,Yes,No,No,7,3,4,4,No,1.932710006,Yes
11248,NXPH3,No,No,No,No,13,3,8,6,No,1.398257139,No
3214,HOXB4,No,No,No,No,13,5,7,1,No,-0.938754558,Yes
50615,IL21R,No,No,Yes,No,28,15,16,7,No,0.383766927,No
1588,CYP19A1,No,Yes,Yes,Yes,10,2,4,3,Yes,0.543253405,No
54542,RC3H2,No,No,No,No,15,2,3,1,No,-0.976298775,Yes
81608,FIP1L1,No,Yes,Yes,No,53,11,19,16,No,0.87994771,No
10318,TNIP1,No,Yes,Yes,No,119,18,44,21,No,-0.310802599,No
4820,NKTR,No,No,No,No,25,3,3,3,No,-0.79493965,No
440689,H2BC18,No,No,No,No,69,12,20,5,No,-1.014458603,No
3635,INPP5D,No,No,Yes,No,65,20,30,21,No,1.095204575,No
9046,DOK2,No,No,No,No,55,15,26,9,No,-0.324608411,No
123688,HYKK,No,Yes,Yes,No,6,1,1,0,No,-1.127939856,No
1602,DACH1,No,No,Yes,No,38,13,15,10,No,0.218734959,Yes
6659,SOX4,No,No,No,No,43,18,27,12,No,0.656916172,Yes
1439,CSF2RB,No,No,Yes,Yes,34,9,15,22,No,4.014209816,No
284312,ZSCAN1,No,No,No,No,50,11,16,2,No,-1.267401812,Yes
57620,STIM2,No,No,No,No,15,6,10,5,No,1.022789193,No
253827,MSRB3,No,No,Yes,No,40,5,12,3,No,-1.151984488,No
57587,CFAP97,No,No,No,No,34,6,9,9,No,0.610044789,No
80308,FLAD1,Yes,No,Yes,No,35,5,14,6,No,-0.23860964,No
114824,PNMA5,No,No,No,No,64,11,20,8,No,-0.768779642,No
28976,ACAD9,No,Yes,No,No,69,9,18,24,No,1.34523359,No
55744,COA1,No,Yes,No,No,11,2,2,2,No,-0.272325905,No
2146,EZH2,No,No,No,Yes,316,63,114,70,No,-0.577007093,Yes
57561,ARRDC3,No,No,No,No,64,17,29,13,No,0.015375593,No
10944,C11orf58,No,No,Yes,No,28,3,7,8,No,0.647519469,No
60561,RINT1,No,No,No,No,131,23,46,13,No,-0.993476175,No
10200,MPHOSPH6,No,No,No,No,42,9,13,4,No,-0.853483672,No
157,GRK3,No,No,No,No,22,8,7,8,No,1.264869531,No
57048,PLSCR3,No,No,No,No,40,8,13,4,No,-0.93524074,No
168850,ZNF800,No,Yes,No,No,18,4,6,3,No,-0.36797586,Yes
23059,CLUAP1,No,No,No,No,16,1,9,1,No,-1.126659545,No
23468,CBX5,No,No,No,Yes,167,34,53,21,No,-0.832795742,Yes
2935,GSPT1,No,No,No,Yes,29,8,13,5,No,-0.328108863,No
344022,NOTO,No,No,No,No,35,2,6,3,No,-0.930090639,Yes
132625,ZFP42,No,No,No,No,13,1,2,1,No,-0.938754558,Yes
148103,ZNF599,No,No,No,No,10,0,0,0,No,-1.231944729,Yes
54458,PRR13,No,No,No,No,57,4,8,5,No,-1.10429232,No
2647,BLOC1S1,No,No,No,No,37,7,9,6,No,-0.390739219,Yes
7922,SLC39A7,No,No,No,No,43,5,11,6,No,-0.482793813,No
94039,ZNF101,No,No,Yes,No,18,2,3,2,No,-0.771136663,Yes
9678,PHF14,No,No,Yes,No,24,6,7,1,No,-1.379431209,Yes
84163,GTF2IRD2,No,No,No,No,10,2,1,2,No,-0.048479306,Yes
522,ATP5PF,Yes,No,No,No,37,7,12,9,No,0.367461138,No
4735,SEPTIN2,No,No,No,No,74,12,18,9,No,-0.813566377,No
56172,ANKH,No,Yes,Yes,No,3,1,1,2,No,1.729637405,No
1063,CENPF,No,No,No,No,56,15,28,8,No,-0.47780644,Yes
84920,ALG10,No,No,No,No,22,4,8,3,No,-0.618834018,No
387923,SERP2,No,No,No,No,54,9,19,8,No,-0.496763179,No
971,CD72,No,No,No,No,26,6,12,3,No,-0.680597386,No
1729,DIAPH1,No,Yes,Yes,No,41,9,15,10,No,0.195003662,No
834,CASP1,No,No,No,Yes,69,24,39,19,No,0.72426196,No
774,CACNA1B,No,No,Yes,Yes,13,4,8,2,No,-0.471352218,No
25956,SEC31B,No,No,No,No,16,7,6,4,No,0.233998521,No
7054,TH,Yes,Yes,No,Yes,35,4,13,17,Yes,2.296820687,No
6591,SNAI2,No,Yes,Yes,No,29,4,14,12,No,1.516988675,Yes
4722,NDUFS3,No,No,No,Yes,76,21,22,45,No,3.207015086,No
51522,TMEM14C,No,No,No,No,55,8,19,9,No,-0.324608411,No
2571,GAD1,No,Yes,Yes,Yes,21,3,9,9,No,1.663641922,No
4056,LTC4S,No,No,No,Yes,39,10,19,5,No,-0.600351675,No
9554,SEC22B,No,No,No,No,164,37,62,33,No,0.002730478,No
8165,AKAP1,No,No,No,No,34,5,9,7,No,0.086327093,No
26292,MYCBP,No,No,No,No,23,3,4,4,No,-0.309771558,Yes
92747,BPIFB1,No,No,No,No,11,3,5,0,No,-1.346975217,No
51199,NIN,No,No,Yes,No,28,6,10,5,No,-0.143738158,No
83538,TTC25,No,No,Yes,No,19,2,9,1,No,-1.280275105,No
4715,NDUFB9,No,No,No,Yes,60,14,17,22,No,1.607539796,No
1123,CHN1,No,Yes,Yes,No,17,6,11,6,No,1.13534261,No
9507,ADAMTS4,No,No,Yes,Yes,31,13,15,10,No,1.085187024,No
89978,DPH6,No,No,No,No,11,1,5,4,No,0.802323407,No
81929,SEH1L,No,No,No,No,61,9,15,6,No,-0.903544897,No
7407,VARS1,No,No,Yes,No,40,9,15,13,No,1.015452993,No
11159,RABL2A,No,No,No,No,15,3,6,3,No,0.023245209,No
54820,NDE1,No,Yes,Yes,No,58,14,20,8,No,-0.661087414,No
221184,CPNE2,No,No,No,No,68,12,20,10,No,-0.473875246,No
3375,IAPP,No,No,No,Yes,3,1,2,3,No,2.999497778,No
6778,STAT6,No,No,Yes,No,91,33,41,36,No,1.849857024,Yes
3340,NDST1,No,No,Yes,No,12,5,5,3,No,0.433497288,No
113178,SCAMP4,No,No,No,No,21,3,3,5,No,0.157910403,No
5764,PTN,No,No,No,No,109,22,37,25,No,0.335746655,No
4437,MSH3,No,Yes,Yes,No,37,13,20,4,No,-0.896206124,No
81620,CDT1,No,No,No,No,67,13,22,15,No,0.188595186,No
10695,CNPY3,No,No,Yes,No,36,6,11,2,No,-1.274024384,Yes
112574,SNX18,No,No,No,No,36,5,13,4,No,-0.814823183,No
10614,HEXIM1,No,No,No,No,51,9,19,15,No,0.726479597,Yes
3249,HPN,No,No,No,Yes,5,1,2,1,No,-0.035695528,No
9620,CELSR1,No,No,No,No,10,3,2,2,No,-0.048479306,No
51294,PCDH12,No,No,No,No,18,3,4,3,No,-0.36797586,No
8604,SLC25A12,Yes,No,Yes,Yes,16,6,7,4,No,0.233998521,No
920,CD4,No,No,No,Yes,64,27,36,24,No,1.740517109,No
259282,BOD1L1,No,No,Yes,No,33,8,11,4,No,-0.756994018,No
3032,HADHB,No,No,No,No,51,14,19,24,No,2.276907191,No
55028,C17orf80,No,No,No,No,22,4,7,8,No,1.264869531,No
29920,PYCR2,Yes,No,Yes,Yes,29,11,14,10,No,0.98981795,No
5954,RCN1,No,No,No,No,68,15,18,11,No,-0.34138116,No
51569,UFM1,No,No,Yes,No,44,4,11,9,No,0.047109745,No
338657,CCDC84,No,No,No,No,26,4,9,2,No,-0.976946063,No
2207,FCER1G,No,No,Yes,Yes,89,14,27,19,No,0.025825381,No
197335,WDR90,No,No,No,No,32,11,18,7,No,0.157155852,No
140578,CHODL,No,No,No,No,10,3,2,2,No,-0.048479306,No
1292,COL6A2,No,Yes,No,No,38,13,13,15,No,1.339751623,No
5498,PPOX,No,Yes,Yes,No,17,6,5,3,No,-0.232196795,No
8563,THOC5,No,No,No,No,63,7,18,11,No,-0.298286501,No
8882,ZPR1,No,Yes,Yes,No,47,6,16,9,No,-0.114878043,No
22924,MAPRE3,No,No,No,No,73,10,15,10,No,-0.497508254,No
6809,STX3,No,No,No,No,100,18,34,13,No,-0.691542143,No
1390,CREM,No,No,Yes,No,56,16,22,17,No,0.90097582,Yes
3422,IDI1,No,No,No,No,13,4,9,3,No,-0.003949879,No
4905,NSF,No,Yes,Yes,Yes,46,12,26,10,No,0.190495449,No
10622,POLR3G,No,No,No,No,18,2,5,1,No,-1.174297466,Yes
2253,FGF8,No,Yes,Yes,No,102,13,29,6,No,-1.337355862,No
57109,REXO4,No,No,Yes,No,26,4,9,6,No,0.208448646,Yes
5203,PFDN4,No,No,No,No,41,6,11,6,No,-0.598011232,No
55898,UNC45A,No,No,No,No,44,11,20,8,No,-0.14902062,No
55353,LAPTM4B,No,No,No,No,43,11,18,12,No,0.656916172,No
220002,CYB561A3,No,No,No,No,24,5,7,5,No,0.019612766,No
56729,RETN,Yes,No,Yes,No,8,2,4,2,No,0.095468576,No
7696,ZNF137P,No,No,No,No,2,0,1,0,No,-0.732073624,No
23543,RBFOX2,No,No,No,No,92,15,28,13,No,-0.53509878,Yes
6522,SLC4A2,No,No,No,No,29,4,13,5,No,-0.328108863,No
9839,ZEB2,No,No,Yes,No,24,6,8,7,No,0.719134754,Yes
27019,DNAI1,No,Yes,Yes,No,9,6,6,5,No,1.888414366,No
9360,PPIG,No,No,No,Yes,42,5,11,10,No,0.268237725,No
54840,APTX,No,Yes,Yes,No,30,4,11,6,No,-0.023239682,Yes
26508,HEYL,No,No,No,No,26,10,9,6,No,0.208448646,Yes
51773,RSF1,No,No,No,No,22,5,7,7,No,0.888128821,Yes
6146,RPL22,No,No,No,No,97,20,29,27,No,0.610952052,No
222389,BEND7,No,No,No,No,80,7,18,7,No,-1.091201215,No
970,CD70,No,No,No,No,82,16,27,12,No,-0.504300163,No
594838,SNORD100,No,No,No,No,3,3,3,0,No,-0.810083342,No
9572,NR1D1,No,No,No,Yes,87,21,34,15,No,-0.417988567,Yes
140739,UBE2F,No,No,No,No,19,7,9,6,No,0.779168589,No
8797,TNFRSF10A,No,Yes,Yes,No,61,19,29,19,No,1.086763723,No
439,GET3,No,No,No,No,61,8,12,12,No,0.015059082,No
140686,WFDC3,No,No,No,No,4,1,1,0,No,-0.934308929,No
388650,DIPK1A,No,No,No,No,25,5,10,6,No,0.209194645,No
5884,RAD17,No,No,No,No,28,6,9,6,No,0.120014384,No
211,ALAS1,No,No,No,Yes,71,7,16,11,No,-0.36777011,No
55032,SLC35A5,No,No,No,No,17,3,6,0,No,-1.5997362,No
23559,WBP1,No,No,No,No,32,6,14,4,No,-0.646263349,No
4076,CAPRIN1,No,No,No,No,20,4,5,4,No,-0.197918975,No
3098,HK1,No,Yes,Yes,Yes,28,9,14,8,No,0.647519469,No
54463,RETREG1,No,No,Yes,No,13,2,6,6,No,1.398257139,No
9221,NOLC1,No,No,No,Yes,95,20,36,25,No,0.444784554,No
80230,RUFY1,No,No,No,No,51,10,12,12,No,0.209670398,No
28987,NOB1,No,No,No,No,33,9,17,11,No,1.019839163,No
1901,S1PR1,No,No,No,Yes,40,14,18,12,No,0.798709245,Yes
390792,KRT39,No,No,No,No,39,13,13,5,No,-0.600351675,No
11064,CNTRL,No,Yes,No,No,48,10,20,10,No,0.062225606,No
23517,MTREX,No,No,No,No,54,10,19,10,No,-0.152585457,No
8294,H4C9,No,No,No,No,102,26,37,21,No,0.046530678,No
11143,KAT7,No,No,No,No,84,12,20,15,No,-0.223951286,Yes
57572,DOCK6,No,No,Yes,No,22,10,13,3,No,-0.618834018,No
